1,0.923786506,0.894024348,0.89691076,0.948922117,0.211588167,-0.085780565,0.169797077,0.16342918,0.112507131,0.093486674,0.086073014,0.060968527,0.077685891,0.078500035,0.08146932,0.063844598,0.093658259,0.076840914,0.096435755,0.528268697,0.606085587,0.596129581,0.591580998,0.564162088,0.510301537,0.538873153,0.570519697,0.425639045,0.470573871,0.475764202,0.436015661,0.422532261,0.405291146,0.319327113,0.582132638,0.551336535,0.622453567,0.616902743,0.592445187
0.923786506,1,0.884601574,0.901194054,0.93446866,0.227503507,-0.065411248,0.228370261,0.224326824,0.129338744,0.140379423,0.113998913,0.066770978,0.077045662,0.057700219,0.074613252,0.047505837,0.093153725,0.066099132,0.103605188,0.608413472,0.683161099,0.682732679,0.65950984,0.648496639,0.601547271,0.623683615,0.656265279,0.42950856,0.471374702,0.460334237,0.415576538,0.411421167,0.393401616,0.254031263,0.544260961,0.510066712,0.699706443,0.682701454,0.665377078
0.894024348,0.884601574,1,0.855207751,0.90090996,0.33279747,-0.005845841,0.254383268,0.231527603,0.19594645,0.17848633,0.196792633,0.161946232,0.154449862,0.124366428,0.115300754,0.101498973,0.100354232,0.115429109,0.166553685,0.512345851,0.580501955,0.560682103,0.521511311,0.567157059,0.495549706,0.514606518,0.529769781,0.408577883,0.42171106,0.439409033,0.383999551,0.413394827,0.392747725,0.374872383,0.567293641,0.496754176,0.681358184,0.673487126,0.662074819
0.89691076,0.901194054,0.855207751,1,0.925221969,0.298008277,0.076454712,0.320135552,0.315456176,0.237093419,0.247758371,0.202693816,0.19501329,0.182819259,0.26508694,0.299677115,0.263114731,0.313560185,0.282265949,0.297823231,0.452566313,0.511498733,0.52658701,0.504770676,0.459381165,0.433997811,0.469321526,0.492437582,0.209606094,0.268479778,0.240044576,0.211774747,0.202277926,0.200724904,0.299547393,0.489232996,0.454612799,0.628721395,0.643208616,0.645995403
0.948922117,0.93446866,0.90090996,0.925221969,1,0.166205368,-0.109286656,0.173449379,0.157859618,0.072516738,0.059749425,0.04188887,0.045317585,0.038878205,0.077839807,0.114277584,0.070758824,0.105260427,0.091589765,0.099613739,0.496111126,0.592167388,0.573207272,0.565510797,0.540224865,0.472548845,0.512486625,0.552490067,0.433444489,0.493714897,0.477806598,0.452476322,0.436686577,0.414971974,0.371902163,0.599684051,0.598869079,0.727477031,0.71857359,0.707932441
0.211588167,0.227503507,0.33279747,0.298008277,0.166205368,1,0.837071306,0.856484531,0.9140949,0.938436211,0.928321128,0.946291115,0.873165822,0.889023853,0.446756595,0.43029312,0.467591026,0.41437435,0.388583274,0.522617467,0.060266053,-0.008000114,0.035961904,-0.02412358,0.007195777,-0.00725022,0.03445946,0.03372123,-0.090265906,-0.103168079,-0.088101571,-0.118412165,-0.081880857,-0.064592718,0.092360128,0.089692131,-0.325149926,-0.036280233,-0.057334005,-0.019312978
-0.085780565,-0.065411248,-0.005845841,0.076454712,-0.109286656,0.837071306,1,0.880211141,0.887877487,0.876180283,0.922544068,0.913666338,0.903742831,0.895937241,0.589661868,0.5935615,0.620717976,0.584709886,0.563948218,0.620711433,-0.111299667,-0.214648326,-0.157464931,-0.202066604,-0.206413289,-0.184521809,-0.138461839,-0.126130615,-0.314551623,-0.320860532,-0.326881598,-0.288139554,-0.32935675,-0.242352168,0.130958111,-0.01807512,-0.418088432,-0.248276031,-0.2441965,-0.183286324
0.169797077,0.228370261,0.254383268,0.320135552,0.173449379,0.856484531,0.880211141,1,0.960953642,0.913903555,0.935822493,0.902710998,0.915399259,0.895375336,0.489358055,0.527353506,0.536752051,0.506175175,0.498565385,0.540748747,0.155691177,0.108365208,0.129692239,0.072543133,0.077565532,0.085180242,0.137816983,0.158363918,-0.10167913,-0.081617249,-0.105736129,-0.123361557,-0.106519931,-0.035976205,0.16544503,0.071833261,-0.336073389,0.03472989,0.003731789,0.084411245
0.16342918,0.224326824,0.231527603,0.315456176,0.157859618,0.9140949,0.887877487,0.960953642,1,0.94386273,0.959342225,0.929498366,0.923543682,0.912031566,0.45083478,0.491162979,0.492805474,0.479335351,0.439899187,0.519006531,0.133192421,0.072035325,0.111389663,0.059536493,0.046487071,0.054575439,0.113153833,0.134581323,-0.141208977,-0.120758347,-0.142651971,-0.160673318,-0.145891795,-0.088320433,0.087097451,0.045397892,-0.387535387,0.002664747,-0.032761203,0.04219944
0.112507131,0.129338744,0.19594645,0.237093419,0.072516738,0.938436211,0.876180283,0.913903555,0.94386273,1,0.957665365,0.935046793,0.918289652,0.906483903,0.452783356,0.48070874,0.505398172,0.450910763,0.452311983,0.527288157,0.079699099,-0.003930429,0.040007719,-0.015444706,-0.023239775,0.012877163,0.055639646,0.049400052,-0.19721385,-0.176260673,-0.194782936,-0.244639546,-0.181484251,-0.153715937,0.061616738,-0.031378008,-0.416434446,-0.131103899,-0.154574387,-0.0846597
